,Open,High,Low,Close,Volume,RSI_14,ATR_14,MACD_Line,MACD_Signal,MACD_Histogram,BB_Position_20,FearGreedIndex,HashRate,ActiveAddresses,TxVolumeUSD,RSI_Signal_Neutral,RSI_Signal_Overbought (Sell),RSI_Signal_Oversold (Buy),BB_Signal_Above Upper Band (Sell),BB_Signal_Below Lower Band (Buy),BB_Signal_Neutral,Dist_EMA7_pct,Dist_EMA14_pct,Dist_EMA21_pct,Dist_EMA50_pct,Dist_EMA200_pct,EMA_7_21_ratio,EMA_21_50_ratio,EMA_50_200_ratio,EMA_21_slope,EMA_200_slope,ATR_pct,Return_5d,Return_10d,Return_20d,Dist_from_20d_high,Dist_from_20d_low,ADX_14
2022-08-11,1851.828369140625,1927.939208984375,1851.828369140625,1881.22412109375,23826986482,67.70202838689339,104.60757166325074,104.37840532062114,94.89068144224541,9.487723878375732,0.983166876889956,41.0,196079851.3702425,725127.0,2882199944.2436247,1,0,0,0,0,1,0.05727720759995392,0.09114743427998412,0.12033268072950755,0.16559944887551797,-0.14927882696282863,0.07168104549097665,0.05425064507089128,-0.2739790105334733,0.05273803234586749,-0.047851888798088216,0.05560611863855517,0.11205931160797866,0.15045801866354758,0.22363589026666797,-0.02483228200554046,0.27549745674969056,41.486460253441635
2022-08-12,1880.899169921875,1957.552978515625,1860.08349609375,1957.2464599609375,17168141904,70.68401063616061,104.09770814600962,115.0428028798342,98.92110572976317,16.12169715007103,1.040670904214469,42.0,215687836.5072668,703328.0,2439184815.0623903,0,1,0,1,0,0,0.07042046332151093,0.10958879379284452,0.14045477878208246,0.19024374592237908,-0.1035979569784061,0.08147833730183218,0.0614863631982816,-0.26625792576248375,0.06239855634468183,-0.045732688981725556,0.05318579457187379,0.15176126395922385,0.19859881323956197,0.26331222923065956,-0.00015660702980329694,0.3036382039574865,41.86910991186664
2022-08-13,1957.333984375,2013.7557373046875,1948.59521484375,1981.3365478515625,16038975216,71.57946587603388,101.31648059707591,124.00878743311546,103.93864207043363,20.070145362681828,0.9941974454001554,46.0,194679281.00331223,613804.0,1386200465.2578113,0,1,0,0,0,1,0.06129206971843229,0.104359546895181,0.13718687508768387,0.19224253625895193,-0.08928254504522443,0.0879620432025352,0.06815865360907125,-0.25845000691945186,0.06779471160970929,-0.04372666350286358,0.051135422049796216,0.11592146814705351,0.22389754950677965,0.23874049991784263,-0.016362283070121702,0.3121049214813356,42.60040444621043
2022-08-14,1981.782470703125,2022.79150390625,1919.0101318359375,1936.802001953125,14062754456,67.47616782776157,101.49254427373566,126.0676003028127,108.36443371690946,17.703166585903247,0.8843802901286412,47.0,186275858.8017304,551189.0,982849307.8036118,1,0,0,0,0,1,0.02978066621572756,0.07259661022454976,0.10667952230210757,0.1668585255720146,-0.11319174530422253,0.08608204782739359,0.0722314338164769,-0.25157415338154765,0.07447464897817602,-0.0412726912211816,0.052402126893398376,0.13727160446129982,0.20432471344852932,0.3399918466838747,-0.0443976730024085,0.2962875612572624,42.70198538596341
2022-08-15,1936.760498046875,2007.2103271484375,1881.8568115234375,1904.2281494140625,20349931313,64.56094812190402,103.19689937025456,123.64547855597993,111.42064268472356,12.224835871256374,0.8112074939138046,45.0,203082703.20489404,620533.0,2486543315.2726755,1,0,0,0,0,1,0.009888022641134784,0.04916806835557916,0.08308938471599545,0.1466221739355709,-0.13091831489092798,0.07983478526114252,0.0744486056224043,-0.24541161388235755,0.06971689458456098,-0.03895509099530825,0.05419355837272367,0.028343826774240632,0.09927726957858818,0.32072355233949645,-0.06226320860169505,0.25239058307040185,42.1064225771371
2022-08-16,1902.8331298828125,1910.745361328125,1862.2734375,1878.139404296875,15637578930,62.24157715131517,99.28797254581673,118.25758608337537,112.78803136445393,5.469554718921444,0.7327494172396419,44.0,207284414.30568495,677726.0,2698602541.9688473,1,0,0,0,0,1,-0.002899023647533593,0.031165601767470942,0.06395710750863734,0.12948310039479216,-0.14516862538347375,0.0714242175144637,0.07527251098269527,-0.23983518207748267,0.0623425536730724,-0.03759422902516629,0.05286507078157358,-0.0016397391263947014,0.11023582444386348,0.14784372864912587,-0.07701883006044957,0.16521048936422728,41.201450359273885
2022-08-17,1877.934326171875,1951.6756591796875,1823.5322265625,1832.9996337890625,20308508124,58.336483914362084,101.34907683662894,109.08774463460463,112.04797401848407,-2.9602293838794367,0.6274622328718662,41.0,180673577.33400917,648642.0,2992025085.7634916,1,0,0,0,0,1,-0.020697443191656048,0.006332660475731127,0.03718722822457849,0.10380851623269556,-0.17164467669835987,0.0601203817742213,0.07433822929008693,-0.23509959837590833,0.04903499077082363,-0.03682489316256288,0.05529137866063096,-0.06348041941246108,0.07864697586006608,0.062320185270146045,-0.10354168468918981,0.14465281644503875,40.74542160861965
2022-08-18,1833.715576171875,1876.376953125,1826.957763671875,1847.0078125,14999352229,59.19214464298464,97.63979916637865,101.77769228974967,109.9939176727372,-8.216225382987531,0.6432485114347343,30.0,202403376.03316846,685923.0,2417721838.724551,1,0,0,0,0,1,-0.009717159932047375,0.012019702256320543,0.040444950954581366,0.10626799213754097,-0.16113913560023846,0.05227642847227032,0.07364964061250157,-0.2302972310028515,0.03672514918244163,-0.03600546592402054,0.05286377161243255,-0.06779703099769707,0.04026530578009191,0.06923720425770252,-0.09517214286620675,0.1511399878181349,40.32196634015501
2022-08-19,1847.0953369140625,1847.0953369140625,1611.3388671875,1612.9873046875,25906358731,43.22203710133508,107.50527563496323,76.22228094290017,103.2395903267698,-27.01730938386963,0.18223612793165817,33.0,250867150.78611156,736405.0,3627489929.5612745,1,0,0,0,0,1,-0.11715909545136799,-0.11381202658084877,-0.08979294446691548,-0.022481634096164452,-0.3263235495850843,0.025111330664596032,0.06583131483848281,-0.22908581815045892,0.015973607640671128,-0.036103727756014004,0.06664979651268321,-0.167190397851242,-0.052869287553505284,-0.048929051256202394,-0.25406535936632524,0.027983004167224174,38.0152036687548
2022-08-20,1612.650634765625,1652.21875,1534.298828125,1577.0037841796875,18334580263,41.37361297018289,108.249178937823,52.4611247651967,93.08389721445519,-40.62277244925849,0.13848253219080067,29.0,209995536.33219454,597278.0,946263990.6468556,1,0,0,0,0,1,-0.10698753057363039,-0.12066305302832789,-0.10423587138494422,-0.0440157029238245,-0.35303900551158046,0.0024919125161502187,0.05768128610754597,-0.22839201333365478,-0.0026476734105007615,-0.03630058493902244,0.06864230766201436,-0.17184094528539717,-0.1483677484970476,-0.062154310093873066,-0.28268018390231614,0.027079805694252918,36.58901006244787
2022-08-21,1576.5435791015625,1640.9365234375,1569.0465087890625,1619.3189697265625,15849221752,44.38565157014371,105.65209577429546,36.62255709392389,81.79162919034894,-45.169072096425054,0.22199088524600824,27.0,205767438.2852376,549247.0,729684429.3867123,1,0,0,0,0,1,-0.05854523910557501,-0.0791946824529558,-0.06852778592643961,-0.016077800832278978,-0.3145210909488822,-0.009342337141199808,0.05162004823961164,-0.22703575634619377,-0.01577441792755363,-0.03610466858144534,0.06524477125846048,-0.13780682838460967,-0.13922060026261784,-0.009709437271733456,-0.249161864785551,0.05250364084595326,35.264687428020004
2022-08-22,1619.1668701171875,1622.77880859375,1535.0147705078125,1622.505859375,18557078599,44.61643454799186,104.37437736798418,24.050296615805564,70.24336267544027,-46.1930660596347,0.23013395147409552,29.0,204358072.2695853,629040.0,2363547456.2653685,1,0,0,0,0,1,-0.042349551201785164,-0.06679829211688643,-0.06039000690468727,-0.013529806582922492,-0.3088352660599099,-0.017013038208048337,0.04623465439043395,-0.22562461994622807,-0.02512781485854776,-0.03588549479015679,0.06432912199663172,-0.11483568819866208,-0.17102628996075342,-0.006393094940162269,-0.24670828904460332,0.05436469196109894,34.34444207307796
2022-08-23,1622.9393310546875,1666.676513671875,1569.4285888671875,1662.7698974609375,18322041914,47.57634906436874,103.86534504203442,17.138103591476693,59.62231085864755,-42.48420726717086,0.2980962957477253,28.0,242410954.69219768,641154.0,1933412558.3110597,1,0,0,0,0,1,-0.012831762045503655,-0.03550363245736667,-0.03155692856663273,0.01058098055784999,-0.27438413937175077,-0.0181523345949971,0.04258853761295267,-0.22361006475652123,-0.03219752928110298,-0.03542354631289635,0.06246525463363127,-0.09974939672273986,-0.1607837147788238,0.02711475498838012,-0.21651919907563175,0.07726328792222774,32.89185045212145
2022-08-24,1662.6954345703125,1686.5577392578125,1610.0992431640625,1657.0592041015625,16780932907,47.19112378988837,101.90771297429983,11.0717078361522,49.912190254148484,-38.840482417996284,0.2779656391612252,25.0,205767438.2852376,649399.0,1805257439.5020328,1,0,0,0,0,1,-0.012241699460589709,-0.03386263401640176,-0.03191996788499173,0.0068899414692452,-0.276002135720579,-0.019069568413075944,0.039079162496505004,-0.22170188377472466,-0.02723239239691333,-0.03494295886841381,0.06149913818532088,0.027323153310621295,-0.1444354134131739,0.030377575577888782,-0.22071166733175543,0.0740832769720631,31.28004364288498
2022-08-25,1657.3365478515625,1718.1832275390625,1656.8560791015625,1696.45703125,14818795695,50.18771979814713,99.00910122167127,9.335506970332744,41.79685359738534,-32.4613466270526,0.3589777327206784,25.0,224089196.48871768,656808.0,2158452625.428465,1,0,0,0,0,1,0.008449642120911665,-0.008538945378660637,-0.007231889853338777,0.02877887694877698,-0.24391735115512472,-0.015568939121391234,0.03707782496429135,-0.21922375136151206,-0.018754349062686804,-0.03483040222983258,0.058362280563462564,0.07574696285998361,-0.109110412125771,-0.02066532634562379,-0.1923623567499361,0.0955863898335916,29.370272821418855
2022-08-26,1696.3245849609375,1698.56103515625,1498.771240234375,1507.7828369140625,26713710143,38.82549880345489,106.20772220025725,-7.182084788606971,32.00106592018688,-39.18315070879385,0.05290876474332504,27.0,248048418.754807,686060.0,2261441431.608619,1,0,0,0,0,1,-0.0867199184525076,-0.11677552243198665,-0.12115488674514689,-0.0891160637611259,-0.3955972728653657,-0.030713836865670086,0.02941727153796525,-0.21960576669441967,-0.023018846271823157,-0.03540034688747651,0.07043966783547534,-0.06887842043333436,-0.19719333215388457,-0.10869527725483707,-0.341566871822365,0.005976720558864622,29.0975024484589
2022-08-27,1508.156982421875,1517.1500244140625,1454.282958984375,1491.39501953125,18120831899,38.02035177736,103.11196100235942,-21.348661088529525,21.3311205184436,-42.67978160697312,0.07782819231310062,28.0,204358072.2695853,605125.0,1378816166.8416512,1,0,0,0,0,1,-0.0739957992938406,-0.11184067103353275,-0.12134037633374355,-0.09711948006046438,-0.4068435609024233,-0.0422214146918507,0.02207680814485613,-0.22015531040514957,-0.027973179124178182,-0.036075974510746844,0.06913792767979594,-0.08080762179450907,-0.18636371113270156,-0.12237367756328132,-0.35630834045699006,0.024884125306077146,29.176728881571194
2022-08-28,1491.206787109375,1505.7919921875,1430.54736328125,1430.54736328125,12823572918,35.10906594516928,101.12143728120876,-37.05848505754534,9.65319940324581,-46.71168446079115,0.052241008315725174,28.0,226907928.52002233,547812.0,846944690.4889036,1,0,0,0,0,1,-0.08975827741402533,-0.13791465020530225,-0.15366914497776762,-0.13814631377034026,-0.4620393753047458,-0.05539791702149921,0.013638695675255441,-0.22153511526794112,-0.037815924597730755,-0.0373624774132707,0.07068723474437523,-0.13966005430714923,-0.22547844486648594,-0.1942920976157626,-0.4139982749446115,0.0,29.42318906059488
2022-08-29,1430.439453125,1556.3095703125,1427.7283935546875,1553.037353515625,17965837488,44.34743541914847,103.08284724382331,-39.17315150964396,-0.11207077933214293,-39.061080730311815,0.2517993187173048,24.0,221270464.45741308,641513.0,2049485398.2473187,1,0,0,0,0,1,-0.002855763661868586,-0.04174378396713847,-0.05697983884225498,-0.04648206923298364,-0.34327649392698206,-0.05120634584636008,0.010031485409937035,-0.22094812649206652,-0.0400147429932417,-0.03775882419094456,0.06637499543103308,-0.06277497528661746,-0.03716703224982276,-0.08807132528780182,-0.3024744699972851,0.08068637864844297,28.954449732017217
2022-08-30,1553.18896484375,1600.461181640625,1480.831787109375,1523.8388671875,21835784470,42.783801462837445,104.2647434786395,-42.712747764561755,-8.632206176378066,-34.08054158818369,0.23767804768812997,27.0,228317294.5356746,660170.0,3088297716.030527,1,0,0,0,0,1,-0.01655371576288902,-0.053477476028962426,-0.07021161368510442,-0.06392468540281583,-0.36534340672974547,-0.05013765243814994,0.005909185460724942,-0.22076403624263596,-0.04558693777723166,-0.0389445779408899,0.06842242032523922,-0.1017521581052423,-0.0337126121861796,-0.17707849631720962,-0.32743136263458794,0.06307128378356727,27.950378045834643
2022-08-31,1524.2864990234375,1612.35888671875,1524.2864990234375,1553.6849365234375,20591680941,44.92156499386513,103.14012033954026,-42.618297729341975,-15.429424486970849,-27.188873242371127,0.30139522536543906,23.0,219862688.89188153,652024.0,3158897967.281669,1,0,0,0,0,1,0.0022306037173852734,-0.028808278832103157,-0.04513908995662212,-0.04178147533862534,-0.3357410696122684,-0.04532381778579675,0.003222954811041845,-0.22007228868014972,-0.03942199767419563,-0.040114812342934236,0.0663841927761294,0.030443442175878355,-0.04053187446708406,-0.17410960283662535,-0.301931592664145,0.08106955278242793,26.866503953601637
2022-09-01,1553.75634765625,1593.082763671875,1520.1883544921875,1586.1767578125,16434276817,47.23296419182946,100.97971239955078,-39.46667964758535,-20.23687551909375,-19.2298041284916,0.36671797798352757,20.0,212503108.15739748,685449.0,2826592301.64455,1,0,0,0,0,1,0.017001956043209032,-0.006702623262659639,-0.02157280084129478,-0.01963962745848471,-0.3053108136067352,-0.03776016437862906,0.0018959378693712559,-0.2188529989718737,-0.03107367685317952,-0.04146248758070392,0.06366233265125643,0.06355240364892745,-0.02239073674377623,-0.18958762206975366,-0.27526235266231386,0.09989325809837801,25.90242784997867
2022-09-02,1586.0179443359375,1643.1832275390625,1551.8779296875,1577.220458984375,17708478709,46.65179718877733,100.28868278898018,-37.26216305531784,-23.64193302633857,-13.620230028979272,0.37154271217341744,25.0,198644209.79930627,710783.0,2841992710.129957,1,0,0,0,0,1,0.008564976720135179,-0.010763321909246695,-0.02488530542193448,-0.024432442443269357,-0.30961139218770767,-0.03263807370942695,0.00044206231655952166,-0.2177584521985919,-0.020545762462368722,-0.04294686293409877,0.06358571004941149,0.10252935307692335,-0.05144995624902593,-0.20396135593692333,-0.2825039723418203,0.094781972030689,24.341640162397724
2022-09-03,1577.2137451171875,1579.454345703125,1541.672119140625,1556.8726806640625,9516825994,45.288420004298004,95.82393591566017,-36.733522251539625,-26.260250871378783,-10.473271380160842,0.35507416743808146,21.0,226362006.5154886,641511.0,879894659.7350975,1,0,0,0,0,1,-0.0032945477293332805,-0.020777157266398293,-0.03480017806328011,-0.03633822142007879,-0.32347653201728505,-0.030446100611339677,-0.001484113318421354,-0.2169576140194499,-0.018566252119396998,-0.04431638520529513,0.06154898669991935,0.0024695652939419332,-0.060460436892971425,-0.1961632221083679,-0.2892578513820987,0.08295109080743217,23.013723295945674
