Date,Open,High,Low,Close,Volume,RSI_7,RSI_14,RSI_21,RSI_Signal,EMA_7,EMA_14,EMA_21,EMA_50,EMA_200,SMA_7,SMA_14,SMA_21,SMA_50,SMA_200,ATR_14,ATR_21,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Signal_Cross,BB_Upper_20,BB_Middle_20,BB_Lower_20,BB_Upper_50,BB_Middle_50,BB_Lower_50,BB_Position_20,BB_Signal
2016-07-28,654.4920043945312,657.594970703125,654.4920043945312,655.0349731445312,86428400,36.80665188040562,48.06459501950661,54.69825558748157,Neutral,656.2627729465581,658.5597446399318,659.0259038326154,639.5719664493012,531.8299486353177,654.6754237583706,661.6340026855469,659.7369094122024,666.3164416503906,490.898293762207,10.051565987723214,13.450285412016369,0.15355250638060625,2.374847803386594,-2.221295297005988,Neutral,676.8561920787746,659.3976043701172,641.9390166614597,745.2541918732735,666.3164416503906,587.3786914275078,37.5057728082365,Neutral
2016-07-29,655.1110229492188,657.7960205078125,654.7860107421875,656.9920043945312,60703500,62.55763777141166,45.846532212821664,46.334817031895604,Neutral,656.4450808085514,658.3507126072117,658.8410038836986,640.2551051922514,533.0753422249616,655.5858503069196,661.1866455078125,659.2830519903274,667.963681640625,491.94111373901364,9.623779296875,12.153619675409226,0.05576580078968618,1.9110314028672126,-1.8552656020775264,Neutral,676.7476528829076,659.6992034912109,642.6507540995143,742.4012656791582,667.963681640625,593.5260976020919,42.06027764026969,Neutral
2016-07-30,657.0120239257812,658.2230224609375,654.208984375,655.0469970703125,38456100,48.86289887162482,46.179098854916084,51.755529862700534,Neutral,656.0955598739918,657.9102172022918,658.4960941733907,640.835179383548,534.2889905318805,655.5131312779018,660.778071812221,659.4776698521206,669.5152221679688,493.0378987121582,9.401493617466517,10.767429896763392,-0.1766405021128321,1.4934970218712036,-1.6701375239840357,Neutral,676.4869011977519,659.9835540771485,643.4802069565451,739.3453662991636,669.5152221679688,599.6850780367739,35.04377030077432,Neutral
2016-07-31,655.0999755859375,655.2849731445312,624.364990234375,624.6810302734375,110818000,11.076164205743964,18.34591292570751,41.49991212749837,Oversold (Buy),648.2419274738531,653.4796589451113,655.4219974552132,640.2016833400144,535.188413812891,650.2839965820312,656.8653608049665,658.3024815150669,669.8743029785156,493.99944885253905,10.067352294921875,11.714570545014881,-2.7790685408656373,0.6389839093238355,-3.4180524501894727,Neutral,681.1325732337351,658.8346557617188,636.5367382897024,738.5619106839932,669.8743029785156,601.186695273038,-26.58478764024413,Below Lower Band (Buy)
2016-08-01,624.6019897460938,626.1190185546875,605.8839721679688,606.27197265625,121887000,8.942163293408981,16.102297780972492,37.2165126870576,Oversold (Buy),637.7494387694524,647.1853007732632,650.95381338258,638.871106450455,535.8957129058598,643.4518519810268,652.0915004185268,656.3316708519345,668.5440625,494.879278717041,10.589141845703125,11.980570475260416,-6.254866403471851,-0.7397861532353018,-5.515080250236549,Neutral,688.1110014711851,655.920703125,623.730404778815,739.53912378826,668.5440625,597.54900121174,-27.117536990200097,Below Lower Band (Buy)
2016-08-02,606.39697265625,612.8480224609375,531.333984375,547.4650268554688,330932992,4.539162833848806,10.101351810602807,21.273134317182922,Oversold (Buy),615.1783357909565,633.8892642508906,641.5457418801154,635.2865543094753,536.0108304575972,628.5491420200893,643.1344299316406,650.7561471121652,665.4058435058594,495.79494888305663,16.00836181640625,14.506001790364584,-13.597941699838657,-3.311417262555973,-10.286524437282683,Neutral,708.8079337529429,650.5705535888671,592.3331734247914,743.4573415731334,665.4058435058594,587.3543454385854,-38.521776256858494,Below Lower Band (Buy)
2016-08-03,548.656005859375,573.3599853515625,541.5469970703125,566.35498046875,207982000,16.427949034037695,20.587681411655666,29.277151186058404,Oversold (Buy),602.9724969604049,624.8846930799386,634.7102181154459,632.5833553353292,536.3127622985041,615.9781406947544,636.0394287109375,646.5602882021949,663.0217626953125,496.6890437316895,17.597215924944198,15.343191964285714,-17.689210185678007,-6.18697584718038,-11.502234338497626,Neutral,715.1528611243097,645.9844024658203,576.8159438073309,745.7054116645168,663.0217626953125,580.3381137261083,-7.561946255178665,Below Lower Band (Buy)
2016-08-04,566.3289794921875,579.4959716796875,565.7769775390625,578.2890014648438,125292000,23.035254296024917,25.926173168493577,31.94188085475767,Oversold (Buy),596.8016230865146,618.671934197926,629.5810166017548,630.454164987467,536.7304363200598,605.0144304547991,629.8449271065848,642.7608119419643,660.6981628417968,497.66899368286136,18.162571498325892,15.52128673735119,-19.741031852266246,-8.897787048197554,-10.843244804068693,Neutral,716.6377809629972,641.7361022949219,566.8344236268466,746.2546522509697,660.6981628417968,575.141673432624,7.64640929394772,Neutral
2016-08-05,578.281005859375,578.281005859375,569.9819946289062,575.0430297851562,66127900,21.465623209497878,27.636516660134703,29.859521884435196,Oversold (Buy),591.361974761175,612.8547469428901,624.6230178002459,628.2811792932588,537.1116561555334,593.3074340820312,624.4466421944754,638.5602416992188,656.8728637695312,498.6083688354492,17.337284633091517,15.488333565848214,-21.382553327861615,-11.394740304130366,-9.987813023731249,Neutral,717.4066031604054,637.44990234375,557.4932015270945,740.2312759286024,656.8728637695312,573.5144516104601,10.974582542058839,Neutral
2016-08-06,575.030029296875,588.39599609375,569.468994140625,587.7780151367188,80797296,28.214155111238497,30.82873851467977,34.08013316832843,Neutral,590.4659848550609,609.5111827020672,621.2734721035616,626.6928199145709,537.6157990309681,583.6975795200893,619.6053553989956,635.0845743815104,653.650244140625,499.6465139770508,18.12906755719866,16.050284249441965,-21.409073563284778,-13.397606955961248,-8.01146660732353,Neutral,713.1932955134425,632.865853881836,552.5384122502294,734.9181755383898,653.650244140625,572.3823127428601,21.934971518266046,Neutral
2016-08-07,587.77099609375,597.5130004882812,586.8159790039062,592.6900024414062,82398400,37.593925878026184,30.50757385497215,29.864136108079236,Neutral,591.0219892516473,607.2683586673124,618.6749748615475,625.3593760920938,538.1638010549526,579.1274326869419,614.7057146344866,630.9527180989584,650.3795043945313,500.50881393432616,18.156215122767858,15.531191871279763,-20.794034036096605,-14.876892371988319,-5.917141664108286,Neutral,708.7408488829191,628.8450531005859,548.9492573182528,727.8729483079644,650.3795043945313,572.8860604810982,27.373621286857247,Neutral
2016-08-08,592.7360229492188,592.9940185546875,588.0469970703125,591.0540161132812,61194100,43.21595187706754,31.501571718804172,30.532577385155335,Neutral,591.0299959670558,605.106446326775,616.1639786117051,624.0140678576306,538.6900718515528,576.9534388950893,610.2026454380581,627.0454799107143,646.9249645996093,501.41277404785154,17.907217843191965,15.151050385974703,-20.2057024436931,-15.942654386329275,-4.263048057363823,Neutral,703.5303258465185,624.7545532226562,545.978780598794,718.9946788211888,646.9249645996093,574.8552503780298,28.609833971233805,Neutral
2016-08-09,591.0380249023438,591.0910034179688,584.7930297851562,587.801025390625,92228096,85.62879610450804,31.32874924881976,30.102486318310653,Neutral,590.2227533229482,602.7990568686216,613.5855283188796,622.593948545199,539.1787380559217,582.7157244001116,605.6324332101004,622.994861421131,643.93646484375,502.439319152832,17.618076869419642,15.182146344866071,-19.77399230850415,-16.70892197076425,-3.065070337739897,Neutral,698.812664547924,620.8603546142579,542.9080446805917,713.0544294865425,643.93646484375,574.8185002009574,28.79515741626846,Neutral
2016-08-10,587.6480102539062,599.9840087890625,586.3709716796875,592.10302734375,102905000,80.63934621496699,32.01675518812381,32.553244019011345,Neutral,590.6928218281487,601.3729195986388,611.6325736847768,621.3982261451423,539.7053478995817,586.3940168108259,601.1860787527902,619.4909580775669,642.4454858398437,503.4623793029785,17.94693865094866,15.374718075706845,-18.867233587425744,-17.140584294096552,-1.7266492933291921,Neutral,693.2695947247574,617.2149047851562,541.1602148455551,712.769168675069,642.4454858398437,572.1218030046185,33.49090801543676,Neutral
2016-08-11,592.1240234375,597.5419921875,589.1199951171875,589.1199951171875,74514400,66.37736747580611,31.20741241125755,32.20050062456393,Neutral,590.2996151504084,599.7391963344453,609.5859756331778,620.132413163654,540.1970359315977,587.9413016183036,596.4778660365513,615.8770519438244,642.3055651855469,504.39312423706053,18.316868373325892,15.499383835565476,-18.179761563771876,-17.348419748031617,-0.8313418157402594,Neutral,689.4776257189451,614.1399536132812,538.8022815076174,713.032178768415,642.3055651855469,571.5789516026789,33.39478922244747,Neutral
2016-08-12,588.7979736328125,589.9099731445312,583.8109741210938,587.5590209960938,69218000,69.94138034316032,30.159610499871988,34.26284128085172,Neutral,589.6144666118297,598.1151729559983,607.5835252116246,618.8550252355144,540.6682994645778,589.7293003627232,591.5183672223773,612.8741949172247,641.5772058105468,505.37228927612307,18.537510463169642,14.844049362909226,-17.558489263574643,-17.390433651140224,-0.16805561243441858,Neutral,684.3249383881389,610.740103149414,537.1552679106892,713.8083155919606,641.5772058105468,569.346096029133,34.24873679602874,Neutral
2016-08-13,587.3569946289062,589.7739868164062,584.97900390625,585.5880126953125,43563000,44.689095780109824,30.15512960017857,32.27651065150856,Neutral,588.6078531327004,596.4448849212403,605.5839331646871,617.5504365084477,541.1152617852816,589.4164428710938,586.5570111955915,609.5423845563616,639.9829858398438,506.339464263916,18.593292236328125,14.698951357886905,-17.028872149082645,-17.31812135072871,0.28924920164606505,Buy,677.3096963836871,606.9552551269531,536.6008138702192,713.582742258964,639.9829858398438,566.3832294207235,34.814574567035244,Neutral
2016-08-14,585.5889892578125,585.666015625,564.781005859375,570.4730224609375,60851100,13.958029272968147,33.03390224221826,28.04075703786222,Neutral,584.0741454647597,592.9819699265332,602.3920321916189,615.7042634085453,541.40737880693,586.2425885881696,582.6850106375558,605.218005952381,638.0899865722656,507.2169694519043,17.876508440290177,15.202192034040179,-17.62562295102248,-17.379621670787465,-0.24600128023501355,Sell,671.2465062262045,602.774057006836,534.3016077874674,713.8865800411763,638.0899865722656,562.2933931033549,26.41311584867217,Neutral
2016-08-15,570.4940185546875,573.5800170898438,563.239990234375,567.239990234375,57262300,13.270399162551271,36.50139904186319,28.587550049127515,Neutral,579.8656066571635,589.5497059675788,599.1963920136876,613.8037036762249,541.6644197166559,582.8405848911831,579.8970118931362,601.0819585890997,636.8474462890625,508.15172439575196,17.169721330915177,15.293003627232142,-18.15020665778343,-17.533738668186658,-0.6164679895967708,Neutral,664.6784220624277,598.5468566894531,532.4152913164785,715.2208070894219,636.8474462890625,558.4740854887032,26.329861331339373,Neutral
2016-08-16,567.2429809570312,581.7379760742188,566.7160034179688,577.4390258789062,58405200,36.83825342163081,65.6163426975296,32.35803938948898,Neutral,579.2589614625992,587.9349486224226,597.2184496377984,612.3776378802518,542.0203859471261,581.3602992466518,582.0380118233817,597.5417218889509,635.2907263183594,509.1415495300293,12.4202880859375,15.51567150297619,-17.540767041490767,-17.53514434284748,-0.005622698643286128,Neutral,655.9326437565196,594.7012084960937,533.4697732356678,715.2462323355636,635.2907263183594,555.3352203011551,35.90414993232725,Neutral
2016-08-17,577.760986328125,580.8939819335938,571.4299926757812,573.2160034179688,54443000,25.96159074772352,54.219413558907235,30.896592596339616,Neutral,577.7482219514416,585.972422595162,595.0364090723592,610.8418875091819,542.3307901010648,578.6621529715402,582.5280848911831,593.6781034923736,633.8150268554688,510.1163545227051,10.823931012834821,15.53733898344494,-17.200270364168205,-17.46816954711163,0.26789918294342385,Buy,645.4705703576914,590.6102600097656,535.7499496618399,715.5912635426849,633.8150268554688,552.0387901682526,34.14677525383836,Neutral
2016-08-18,573.7069702148438,577.7919921875,573.4299926757812,574.3179931640625,59896600,30.213371451696062,47.18252342592264,31.03267166183184,Neutral,576.8906647545969,584.4184986710154,593.1529167170595,609.4095779270203,542.6490707285574,576.5475812639509,582.2444414411273,589.8344377790179,632.5035864257812,511.1441094970703,10.170859200613839,15.60081554594494,-16.64957697211412,-17.304451032112127,0.6548740599980079,Neutral,631.9286909117742,586.4765594482421,541.0244279847101,715.967899026168,632.5035864257812,549.0392738253945,36.624866763470806,Neutral
2016-08-19,574.3389892578125,578.2379760742188,574.1820068359375,575.6300048828125,50631600,33.946996216831565,50.4282173743066,30.82296798569918,Neutral,576.5754997866508,583.246699499255,591.5599247321279,608.0848887880318,542.9772392276047,574.8434361049107,582.2863682338169,585.9600568498884,630.5494470214844,512.1569795227051,9.867213657924108,15.650623139880953,-15.923721362916467,-17.028305098272995,1.1045837353565275,Neutral,614.6677898550656,582.5057098388672,550.3436298226688,714.6841185662093,630.5494470214844,546.4147754767595,39.31085154848226,Neutral
2016-08-20,576.083984375,582.8179931640625,575.4569702148438,581.697021484375,45301400,45.28377262679438,45.08559550856645,33.04093715796563,Neutral,577.8558802110819,583.0400757639377,590.6632971641504,607.0500704623981,543.3625106928463,574.287580217634,581.8520115443638,582.4672008696057,628.6574670410156,513.1932246398926,9.041072300502233,15.810003371465774,-14.689585628373152,-16.560561204293027,1.870975575919875,Neutral,605.6668450440798,580.3565093994141,555.0461737547485,712.8478282582067,628.6574670410156,544.4671058238245,52.648151537341256,Neutral
2016-08-21,581.9390258789062,584.1580200195312,580.218017578125,581.3079833984375,38299400,70.42394175633012,40.07603567205466,38.35804503020319,Neutral,578.7189060079207,582.8091301152043,589.8128140945402,606.0405768520468,543.7400775854393,575.835431780134,581.0390101841518,580.4018176850818,626.2095861816406,514.25001953125,8.558428083147321,14.525242396763392,-13.58630185883851,-15.965709335202124,2.379407476363614,Neutral,601.3085764526477,579.1083099365235,556.9080434203993,708.5919148666737,626.2095861816406,543.8272574966074,54.95416003298064,Neutral
2016-08-22,581.3109741210938,588.447998046875,580.593994140625,586.7529907226562,72844000,83.9508611406689,46.48351341263077,44.368928927490664,Neutral,580.7274271866046,583.3349781961979,589.5346483334597,605.2842009254041,544.1680667708843,578.6230032784598,580.7317940848214,579.4723423549107,624.7713659667969,515.2358145141602,8.766069684709821,13.9356689453125,-12.132716533666098,-15.199110774894919,3.0663942412288208,Neutral,597.7492771542771,581.0727081298828,564.3961391054885,707.3516912211909,624.7713659667969,542.1910407124029,67.03072911599615,Neutral
2016-08-23,586.77099609375,589.4739990234375,581.6339721679688,583.4149780273438,85349200,63.658633215965715,46.41897865071226,65.25292755814976,Neutral,581.3993148967894,583.3456448403507,588.9783146692673,604.4265843411664,544.5585833007992,579.4767107282366,580.4185049874442,581.1842447916666,622.76642578125,516.2201443481446,8.876216343470983,10.42738269624256,-11.121883271306046,-14.383665274177146,3.261782002871099,Neutral,597.111125725242,581.9257080078125,566.7402902903831,704.3728757282641,622.76642578125,541.1599758342358,54.9036188771477,Neutral
2016-08-24,583.4119873046875,583.5900268554688,579.85498046875,580.1820068359375,56328200,66.67621282477637,40.09407167868345,56.76541242550467,Neutral,581.0949878815765,582.9238264397623,588.1786503207827,603.4758165958633,544.913045226522,580.4718540736607,579.5670035226004,581.8426746186756,620.9575256347656,517.238444366455,8.170645577566964,9.090337844122024,-10.461075616392009,-13.59914734262012,3.1380717262281106,Neutral,597.1337612808202,582.0203582763672,566.9069552719143,702.2428362406577,620.9575256347656,539.6722150288736,43.918141930417356,Neutral
2016-08-25,580.1799926757812,580.4509887695312,575.1669921875,577.760986328125,136130000,57.75271571818102,40.472089908625115,49.71512870413361,Neutral,580.2614874932136,582.2354477582106,587.2315899578138,602.4673918794814,545.2398904116126,580.9637102399554,578.7556457519531,581.8175310407366,618.9661254882812,518.2441493225098,7.946502685546875,8.688671293712797,-10.01726412537164,-12.882770699170424,2.8655065737987844,Neutral,597.0528172496821,582.1562561035156,567.2596949573491,699.4894827072415,618.9661254882812,538.442768269321,35.24736772378609,Neutral
2016-08-26,577.7529907226562,580.6229858398438,576.8579711914062,579.6510009765625,48856800,58.824522205969814,43.40318545213115,52.52297670949325,Neutral,580.1088658640508,581.8908548539908,586.5424455049728,601.5726314519159,545.5822895217116,581.5381382533482,578.1907871791294,582.0369582403274,617.7479052734375,519.2751693725586,7.779789515904018,8.472385951450892,-9.40462131429365,-12.18714082219507,2.782519507901421,Neutral,596.4427643633177,581.7499053955078,567.0570464276979,698.7791308731773,617.7479052734375,536.7166796736976,42.85739955871187,Neutral
2016-08-27,579.4520263671875,579.844970703125,568.6300048828125,569.947021484375,59698300,27.763095276598307,38.44338176137614,39.90193075977046,Neutral,577.5684047691318,580.2983437380421,585.0337705940093,600.3324114531888,545.8247246656186,579.8595668247768,577.0735735212054,581.1878633045014,615.8163854980469,520.2447595214844,8.238359723772321,8.105146135602679,-9.591561962378137,-11.668025050231684,2.076463087853547,Neutral,595.2608435817464,580.6127563476563,565.9646691135662,696.706133764979,615.8163854980469,534.9266372311148,13.59342113126144,Neutral
2016-08-28,569.8300170898438,574.0380249023438,569.739990234375,573.9119873046875,86301600,37.67168443028239,53.04219463048112,39.25030729979392,Neutral,576.6543004030207,579.4468295469283,584.0226993858892,599.2963163885418,546.1041999157586,578.802995954241,577.3192138671875,580.2936721075149,614.2754248046875,521.2060745239257,7.053575788225446,7.800432477678571,-9.31242631395935,-11.196905302977218,1.8844789890178681,Neutral,593.8259941907087,579.7556549072266,565.6853156237445,695.367853677127,614.2754248046875,533.1829959322481,29.234091357699988,Neutral
2016-08-29,574.0709838867188,576.2780151367188,573.4650268554688,574.1069946289062,110398000,24.448374350702196,56.41978985857051,40.13573927600036,Neutral,576.017473959492,578.7348515578586,583.1212716807089,598.3084998489483,546.3828346890239,576.9964250837054,577.8097141810825,579.4866710844494,612.7703649902344,522.1783395385742,6.51593017578125,7.698811848958333,-8.972049636896259,-10.751934169761027,1.7798845328647683,Neutral,592.8219853202573,579.0709533691406,565.3199214180239,693.9982358942299,612.7703649902344,531.5424940862389,31.950595570279166,Neutral
2016-08-30,574.114013671875,578.3569946289062,574.114013671875,577.5029907226562,70342400,38.082571335767796,50.068514106845406,44.015841140289716,Neutral,576.388853150283,578.5706034464984,582.6105188663405,597.4925975302702,546.6924879828908,576.15185546875,577.8142830984933,578.9962884812128,611.3672448730468,523.1445394897461,5.746503557477679,7.601289295014881,-8.332221501953313,-10.267991636199486,1.935770134246173,Neutral,590.6539500611465,578.340951538086,566.0279530150254,692.5589955660425,611.3672448730468,530.1754941800511,46.5972512143962,Neutral
2016-08-31,577.5910034179688,577.8610229492188,573.6420288085938,575.4719848632812,75840896,40.021981147933126,52.53549222655757,40.07376110988468,Neutral,576.1596360785326,578.1574543020695,581.9615612296988,596.6290440923492,546.9788511359295,575.4789951869419,577.9754246303013,578.204334077381,609.5856640625,524.0625994873047,5.371861049107143,7.153953915550595,-7.897995122880388,-9.793992333535668,1.8959972106552794,Neutral,588.9244937415098,577.6585510253906,566.3926083092714,689.9188901333151,609.5856640625,529.2524379916848,40.2956804538833,Neutral
2016-09-01,575.5460205078125,576.3109741210938,571.8140258789062,572.302978515625,76923400,38.792580523875166,47.83587979411556,39.98499548556034,Neutral,575.1954716878057,577.3768575305436,581.0835082556921,595.6750807363993,547.2308325028916,574.6992797851562,577.8314950125558,577.4035237630209,607.94236328125,524.8879643249512,5.366215297154018,6.967046828497024,-7.720581855067849,-9.379310237842105,1.6587283827742567,Neutral,587.3778385860771,576.8957489013671,566.4136592166572,687.8887914898975,607.94236328125,527.9959350726025,28.092295888092227,Neutral
2016-09-02,572.4099731445312,575.6430053710938,570.8109741210938,575.5369873046875,79910800,41.99420386250801,49.904060192786126,42.98041977281491,Neutral,575.2808505920261,577.1315415004294,580.579279078328,594.8853515822145,547.5124857845017,574.1115635463169,577.8248508998325,576.8310459681919,606.29154296875,525.7647242736816,5.421648297991071,6.906715029761905,-7.235615410160449,-8.950571272305774,1.7149558621453256,Neutral,586.052031574697,576.393197631836,566.7343636889749,685.4170181562538,606.29154296875,527.1660677812463,45.567734510120175,Neutral
2016-09-03,575.5549926757812,599.5,574.0560302734375,598.2119750976562,159014000,86.55110523183585,62.68721520922246,55.93587688288044,Neutral,581.0136317184337,579.9422659800597,582.1822514437214,595.0158074063495,548.0169583149809,578.1494140625,579.0044904436384,577.4321870349702,604.9906823730469,526.7183441162109,6.713287353515625,7.890000116257441,-4.964367854054217,-8.153330588655464,3.1889627346012475,Neutral,591.1232309856529,577.7801452636719,564.4370595416909,682.4140515177155,604.9906823730469,527.5673132283782,126.5633612033445,Above Upper Band (Sell)
2016-09-04,598.5900268554688,611.8369750976562,596.8480224609375,608.6339721679688,97942896,88.47566345046998,68.18871355525528,68.77202653422373,Neutral,587.9187168308174,583.7678268051143,584.5869533277439,595.5498530832757,548.6201126816774,583.1096976143973,580.9563467843192,579.2493751162574,603.9480212402344,527.6799040222168,7.502498081752232,7.609235491071429,-2.2969420212502882,-6.98205287517443,4.685110853924142,Neutral,598.2080972204479,579.8498443603515,561.4915915002551,679.6914373215396,603.9480212402344,528.2046051589292,128.39560776010052,Above Upper Band (Sell)
2016-09-05,608.989990234375,609.0549926757812,602.2420043945312,606.5900268554688,82446800,84.57779129178297,63.83009506302074,69.5860895263753,Neutral,592.5865443369803,586.8107868118283,586.5872327393553,595.9828010743421,549.1969277480833,587.7501307896206,582.3732779366629,581.1231863839286,602.4906420898437,528.6009892272949,7.428139822823661,7.441281273251488,-0.34395226809897395,-5.654432753759339,5.310480485660365,Neutral,603.1566730897089,581.3073944091797,559.4581157286505,675.0406525212901,602.4906420898437,529.9406316583974,107.85690414764007,Above Upper Band (Sell)
2016-09-06,606.5059814453125,610.8300170898438,605.0910034179688,610.4359741210938,78529104,84.72412426120802,68.70616192243597,67.53273877087724,Neutral,597.0489017830087,589.960811786397,588.7553001376951,596.5495921742147,549.8062714930884,592.4548427036831,584.3033490862165,582.6944696335565,601.2372412109376,529.5492440795898,7.278067452566964,6.999235607328869,1.4968868049109005,-4.224168842025292,5.721055646936192,Neutral,608.2213658175599,583.1683929443359,558.1154200711119,670.9163719579054,601.2372412109376,531.5581104639697,104.41985131812595,Above Upper Band (Sell)
2016-09-07,610.572998046875,614.5449829101562,608.5130004882812,614.5440063476562,75032400,89.46834300483123,73.50344711268305,71.98626373983191,Overbought (Sell),601.4226779241706,593.2385710612316,591.0997279749643,597.255255475134,550.4504280588055,598.0365600585938,586.7577776227679,584.6624697730655,600.0708410644531,530.4361441040039,7.442134312220982,6.835806710379464,3.2497873752864734,-2.729377598562939,5.979164973849413,Neutral,613.4882837813452,585.1796936035156,556.871103425686,666.7437382630053,600.0708410644531,533.397943865901,101.86466821498203,Above Upper Band (Sell)
