,Open,High,Low,Close,Volume,RSI_14,ATR_14,MACD_Line,MACD_Signal,MACD_Histogram,BB_Position_20,FearGreedIndex,HashRate,ActiveAddresses,TxVolumeUSD,RSI_Signal_Neutral,RSI_Signal_Overbought (Sell),RSI_Signal_Oversold (Buy),BB_Signal_Above Upper Band (Sell),BB_Signal_Below Lower Band (Buy),BB_Signal_Neutral,Dist_EMA7_pct,Dist_EMA14_pct,Dist_EMA21_pct,Dist_EMA50_pct,Dist_EMA200_pct,EMA_7_21_ratio,EMA_21_50_ratio,EMA_50_200_ratio,EMA_21_slope,EMA_200_slope,ATR_pct,Return_5d,Return_10d,Return_20d,Dist_from_20d_high,Dist_from_20d_low,ADX_14
2026-04-14,86.65412139892578,87.5316162109375,83.3962173461914,83.77462768554688,5728418790,48.83976732288089,4.0365154029924195,-0.6665865642220297,-1.146824737504691,0.4802381732826613,0.6202715938586075,21.0,1132925231.560384,491023.0,12370994758.47783,1,0,0,0,0,1,-0.001927703148233542,0.00043386693551665203,-0.003219573006499916,-0.04369828464485958,-0.4227491541128449,-0.0012877239370389093,-0.03878392082644211,-0.26642143372374205,0.0021761172100076553,-0.06334263610043944,0.04818303004751897,0.00572522440007317,0.03670717757160413,-0.08650907874792646,-0.09694068799002742,0.08305244165388341,11.018010446243098
2026-04-15,83.77422332763672,85.57784271240234,82.74671936035156,84.9193344116211,4650021670,50.74650116576004,3.950415970782303,-0.5211917075934736,-1.0216981315224474,0.5005064239289738,0.7790835181903419,23.0,863510085.0307804,470280.0,8799963363.243324,1,0,0,0,0,1,0.008683659493050812,0.01205355574847534,0.009367051922764137,-0.028467370801552823,-0.39955496658988277,0.0006898543310513983,-0.03678718819716187,-0.26514685356911116,0.0020746081398093086,-0.06303270319540533,0.04651962945957445,0.0010710844259882446,0.03744256597549489,-0.01763683280144468,-0.03076192032610796,0.09541283101360606,10.43041688997812
2026-04-16,84.91986083984375,90.37765502929688,84.20401000976562,88.99420928955078,6215173056,56.903936916391174,4.109218045692942,-0.07627760792037463,-0.8326140268020329,0.7563364188816583,1.1124006676807678,23.0,1050028263.3974293,470280.0,6827305647.032912,1,0,0,1,0,0,0.04055560609578125,0.049651105055864724,0.04975112968779486,0.017893825659784483,-0.332133987581454,0.009676963455891752,-0.0324377392794748,-0.26275721249086126,0.006260039275361784,-0.062150443427590685,0.046173993549661486,0.0476221226010729,0.11032392450255468,0.07197620095274115,-0.015545345599340366,0.13683214985723102,10.9071566177492
2026-04-17,88.99522399902344,90.66972351074219,87.43824005126953,88.87416076660156,6454981141,56.67912817732118,4.046522718105779,0.263594555040342,-0.613372310433558,0.8769668654739,1.0006702762425816,21.0,968172577.6598405,521678.0,7922347197.329179,1,0,0,1,0,0,0.02944471326401419,0.041918415560478976,0.04406142028359566,0.015917531250065113,-0.3306106734639951,0.0152904248554524,-0.02859911636194612,-0.26042794607376707,0.013666713311763612,-0.061206037504823785,0.04553092466023533,0.09000928793206997,0.037667547712215255,0.08362504789557601,-0.02020342840542904,0.13566620888436468,11.42400707922712
2026-04-18,88.87432861328125,89.15110778808594,85.94215393066406,86.20271301269531,3619028688,51.77702429674285,3.9866963709140713,0.3137652943128586,-0.4279447894842747,0.7417100837971333,0.7355333946967987,26.0,1031290054.5634866,439552.0,2768806279.2658143,1,0,0,0,0,1,-0.00047481313214938934,0.01059689095403347,0.013124180861702306,-0.014007733370948931,-0.3681467274800955,0.013779843147566195,-0.026757107800799873,-0.25884577070283477,0.011895316629476627,-0.06043205739263613,0.04624792227046195,-0.005237338959552695,0.04384770053033282,0.058710029434426714,-0.05181983654492413,0.108880247234166,11.358546498054372
2026-04-19,86.2026138305664,87.0755844116211,83.17298126220703,83.58094787597656,4429065589,47.44051276459091,3.980689712235499,0.14035352307230653,-0.31428512697295846,0.454638650045265,0.497051307587851,27.0,1064992343.9283061,396267.0,2883140409.3545456,1,0,0,0,0,1,-0.023893262022182216,-0.0177135241105515,-0.01621101435463628,-0.04401843253181099,-0.4069725443706534,0.0075596973060017,-0.026634987765244644,-0.2579681553069636,0.010607895074935536,-0.05994532998470792,0.04762675960725324,-0.002311914895012146,0.0034000732734933425,0.013789887514532362,-0.08481329555252785,0.08092762453946199,10.69751442503664
2026-04-20,83.5799560546875,86.16846466064453,83.4819107055664,85.33295440673828,4326731566,50.428392032621105,3.8882514438671154,0.14265133412041564,-0.22289783475428362,0.36554916887469924,0.6425848862092337,29.0,876259523.4853154,464309.0,11266757285.351542,1,0,0,0,0,1,-0.002153461332184895,0.0027573670410215604,0.00423021677776234,-0.02169763619972634,-0.37432335955084783,0.0064107971717017875,-0.02537722713534807,-0.2565813357537382,0.010081403847967518,-0.05937004614129471,0.04556564894417955,0.004870739955547654,0.005947041355245153,0.026790863431601863,-0.06254054065169565,0.09979748337939452,10.083698928663033
2026-04-21,85.33198547363281,86.7049789428711,84.42058563232422,86.02946472167969,4083758344,51.6062097373985,3.773690148629955,0.19838803360789825,-0.13864066108184725,0.3370286946897455,0.6843050400008752,33.0,909961812.8501353,478903.0,7894718144.329737,1,0,0,0,0,1,0.004470117583471862,0.009387062693269114,0.011174683145319437,-0.012899283500195948,-0.3595826893533646,0.006780333641915437,-0.02376738441587689,-0.25499251245840426,0.005929830367620514,-0.05859683382385028,0.04386508925562307,-0.033313904258927995,0.012721739509205854,0.05953802822195131,-0.053938017678879506,0.10708568795431452,9.39548936035659
2026-04-22,86.02954864501953,89.2636947631836,86.02729797363281,86.91582489013672,5098022834,53.13231992253434,3.7353120515528713,0.3105023496803483,-0.04881205892940815,0.35931440860975644,0.7446445363075838,32.0,882999981.3582796,493157.0,8975032613.917759,1,0,0,0,0,1,0.010966834805507607,0.01689068240627572,0.019326035801345034,-0.0024690456328827336,-0.34227780313646916,0.008523934866230487,-0.021741400923225518,-0.25315829309667737,0.0032704012360633694,-0.057584815315820825,0.04297620204691583,-0.02203492960803044,0.06599101000038732,0.10087872344722659,-0.04319004767371729,0.09762100154043576,9.565645585769127
2026-04-23,86.91651916503906,87.0466537475586,84.62688446044922,86.14105987548828,4738760145,51.6005448637321,3.6413447112354786,0.3329980964354604,0.02754997214356556,0.30544812429189483,0.6513970966594665,46.0,815595402.6286399,490574.0,8141917393.593581,1,0,0,0,0,1,0.001553496780432286,0.006975329030841686,0.00955064898719997,-0.011034987956722208,-0.35082456666341616,0.00807426669378919,-0.020360954061070857,-0.25154234464804415,0.00290325433959282,-0.056745918366191694,0.042271881916693656,-0.00071521110011874,-0.005948804256712403,0.0718255420081857,-0.05257264818658857,0.08950487574664451,9.221776257233063
